Longitude,Latitude,Community,IncorporationType,AreaType,Population,Source,Year
-166.3870533,60.1016582,Nunivak Island,Unincorporated,Place of Interest,0,The main population center of Nunivak Island is the village of Mekoryuk.,2013
-152.77029,58.0069396100001,Afognak,Locality,Place of Interest,0,Afognak is the site of a former native village.,2013
-176.6402959,51.86824598,Adak Station,Unincorporated,Place of Interest,0,Adak Station is the site of a former navy base.,2013
-157.7569667,61.8887285700001,Georgetown,Unincorporated,Place of Interest,2,2013 Department of Labor Estimates (ANVSA),2013
-149.0878661,61.54831755,Circle View Stampede,Locality,Place of Interest,0,Population is counted as part of the Matanuska-Susitna Borough.,2013
-168.0549506,64.9610826800001,King Island,Unicorporated,Place of Interest,0,King Island is a former native village.,2013
-154.1732455,56.9468146400001,Kaguyak,Locality,Place of Interest,0,Kaguyak was an Alutiiq village and is now used as a fish camp. It is not inhabited year round.,2013
-156.521132,63.14397275,Ophir,Unincorporated,Place of Interest,0,Ophir is an abandoned mining town.,2013
-162.699715,54.4558662600001,Pauloff Harbor,Locality,Place of Interest,0,Pauloff Harbor is an unincorporated community with no year round population,2013
-162.0312277,55.08749807,Belkofski,Locality,Place of Interest,0,2013 Department of Labor Estimates (ANVSA),2013
-134.7336438,57.94151874,Cube Cove,Locality,Place of Interest,0,Site of a former logging camp.,2013
-145.4142223,62.0704106800001,Copperville,Locality,Place of Interest,0,Copperville was a Census Designated Place in 2000.  The area is now part of the Tazlina CDP.,2013
-142.4305944,60.0693367900001,Cape Yakataga,Locality,Place of Interest,0,Cape Yakataga is currently uninhabited.,2013
-149.3619616,61.46104526,Eklutna,Locality,Place of Interest,54,2013 Department of Labor Estimates (ANVSA),2013
-149.7225708,61.4620867300001,Knik,Locality,Place of Interest,0,Knik is a ghost town that is no longer populated.,2013
-131.6299079,55.3211840600001,Pennock Island,Locality,Place of Interest,0,Population is counted as part of the Ketchikan Gateway Borough.,2013
-135.3611485,59.48035687,Dyea,Locality,Place of Interest,0,Population is counted as part of the Municipality of Skagway.,2013
-163.7783414,62.9503685000001,Bill Moore's Slough,Unincorporated,Place of Interest,0,2013 Department of Labor Estimates (ANVSA),2013
-147.6285522,65.1227222900001,Haystack,Locality,Place of Interest,0,Population is counted as part of the Fairbanks North Star Borough.,2013
-152.8291495,58.08155665,Litnik,Locality,Place of Interest,0,Population is counted as part of the Kodiak Island Borough.,2013
-149.3074535,61.57866284,South Lakes,Locality,Place of Interest,4887,2013 Department of Labor Estimates (Census Tract),2013
-149.4470242,61.4123162400001,Peters Creek,Locality,Place of Interest,0,Population is counted as part of Anchorage.,2013
-148.0553318,64.8793417300001,Ester Dome,Locality,Community,0,Population is counted as part of the Ester CDP.,2013
-161.8653904,61.5672487300001,Ohogamiut,Unincorporated,Place of Interest,0,2013 Department of Labor Estimates (ANVSA),2013
-148.8481138,63.85383025,Suntrana,Locality,Place of Interest,0,Population is counted as part of the Denali Borough.,2013
-155.5883531,62.9501408500001,McGrath,2nd Class City,Community,315,DCCED Commissioner Certified,2014
-130.0255142,55.9157523000001,Hyder,Unincorporated CDP,Community,94,DOLWD Estimate,2014
-135.989808,59.3937181100001,Covenant Life,CDP,Place of Interest,65,DOLWD Estimate,2014
-157.8565278,67.0864707800001,Ambler,2nd Class City,Community,274,DCCED Commissioner Certified,2014
-135.4457083,58.10953807,Hoonah,1st Class City,Community,787,DCCED Commissioner Certified,2014
-132.4039292,55.5396225600001,Kasaan,2nd Class City,Community,75,DCCED Commissioner Certified,2014
-155.4370226,61.3553888800001,Lime Village,Unincorporated CDP,Community,25,DOLWD Estimate,2014
-168.8601835,52.9401089500001,Nikolski,Unincorporated CDP,Community,18,DOLWD Estimate,2014
-132.6500231,55.4822323000001,Hollis,Unincorporated CDP,Community,120,DOLWD Estimate,2014
-144.0493401,63.65559219,Dot Lake Village,Unincorporated CDP,Place of Interest,50,DOLWD Estimate,2014
-146.5383,62.0494,Mendeltna,Unincorporated CDP,Community,39,DOLWD Estimate,2014
-163.4147388,54.8550308600001,False Pass,2nd Class City,Community,60,DCCED Commissioner Certified,2014
-162.8541552,68.07171169,Red Dog Mine,CDP,Place of Interest,309,DOLWD Estimate,2014
-151.5057845,66.92462485,Evansville,Unincorporated CDP,Place of Interest,2,DOLWD Estimate,2014
-154.0995667,59.78824382,Pedro Bay,CDP,Community,42,DOLWD Estimate,2014
-150.7679026,62.4964964500001,Petersville,CDP,Community,3,DOLWD Estimate,2014
-133.2026781,55.86896699,Naukati Bay,Unincorporated CDP,Community,123,DOLWD Estimate,2014
-160.0101102,66.60439151,Selawik,2nd Class City,Community,876,DCCED Commissioner Certified,2014
-163.7262756,62.08954141,Mountain Village,2nd Class City,Community,857,DCCED Commissioner Certified,2014
-162.5929893,66.8966754200001,Kotzebue,2nd Class City,Community,3153,DCCED Commissioner Certified,2014
-157.0199138,58.72821587,Naknek,CDP,Community,521,DOLWD Estimate,2014
-132.99261,55.5286340000001,Klawock Lake,Unincorporated,Community,0,DOLWD Estimate,2014
-163.0091377,69.7431228900001,Point Lay,CDP,Community,215,DOLWD Estimate,2014
-158.5479769,58.8345343,Clark's Point,2nd Class City,Community,48,DCCED Commissioner Certified,2014
-144.6641875,62.5663622600001,Chistochina,Unincorporated CDP,Community,95,DOLWD Estimate,2014
-144.6018116,63.67518647,Dry Creek,Unincorporated CDP,Community,104,DOLWD Estimate,2014
-163.175161,62.0514716000001,Saint Mary's,1st Class City,Community,550,DCCED Commissioner Certified,2014
-158.6190156,56.93007699,Port Heiden,2nd Class City,Community,114,DCCED Commissioner Certified,2014
-156.3947017,65.70183545,Huslia,2nd Class City,Community,338,DCCED Commissioner Certified,2014
-154.4366825,57.56248915,Karluk,CDP,Community,43,DOLWD Estimate,2014
-166.0964332,61.5308796900001,Hooper Bay,2nd Class City,Community,1178,DCCED Commissioner Certified,2014
-163.1576184,59.8770966700001,Kwigillingok,Unincorporated CDP,Community,349,DOLWD Estimate,2014
-151.6751012,60.04305213,Ninilchik,CDP,Community,855,DOLWD Estimate,2014
-150.1895984,67.25623468,Coldfoot,Unincorporated CDP,Place of Interest,11,DOLWD Estimate,2014
-166.7342719,68.34808223,Point Hope,2nd Class City,Community,697,DCCED Commissioner Certified,2014
-162.7149874,55.2065679500001,Cold Bay,2nd Class City,Community,89,DCCED Commissioner Certified,2014
-149.3695472,60.41930962,Crown Point,CDP,Community,75,DOLWD Estimate,2014
-154.8575714,59.9678738700001,Nondalton,2nd Class City,Community,164,DCCED Commissioner Certified,2014
-151.7185739,59.44059723,Seldovia,1st Class City,Community,233,DCCED Commissioner Certified,2014
-152.701315,66.55452803,Alatna,Unincorporated CDP,Community,26,DOLWD Estimate,2014
-151.2986599,59.7254375000001,Fritz Creek,CDP,Community,2019,DOLWD Estimate,2014
-174.2001988,52.1978076400001,Atka,2nd Class City,Community,70,DCCED Commissioner Certified,2014
-164.2803406,60.1580149500001,Chefornak,2nd Class City,Community,420,DCCED Commissioner Certified,2014
-163.2870194,62.0318125700001,Pitkas Point,Unincorporated CDP,Community,96,DOLWD Estimate,2014
-170.4840268,63.6929776000001,Savoonga,2nd Class City,Community,718,DCCED Commissioner Certified,2014
-131.6373989,55.6028174200001,Loring,CDP,Place of Interest,3,DOLWD Estimate,2014
-145.7366682,64.04716726,Delta Junction,2nd Class City,Community,1089,DCCED Commissioner Certified,2014
-162.9885,67.5718168000001,Noatak,CDP,Community,562,DOLWD Estimate,2014
-148.9168668,63.7323200700001,Denali Park,CDP,Community,179,DOLWD Estimate,2014
-135.7390616,58.4133428700001,Gustavus,2nd Class City,Community,516,DCCED Commissioner Certified,2014
-161.7717709,60.7911992000001,Bethel,2nd Class City,Community,6241,DCCED Commissioner Certified,2014
-158.4141558,56.3012632000001,Chignik,2nd Class City,Community,96,DCCED Commissioner Certified,2014
-153.9814353,57.5370683300001,Larsen Bay,2nd Class City,Community,71,DCCED Commissioner Certified,2014
-151.649954,59.4743452800001,Seldovia Village,CDP,Community,150,DOLWD Estimate,2014
-149.8014267,61.6312394,Houston,2nd Class City,Community,1965,DCCED Commissioner Certified,2014
-141.2075972,64.7889396800001,Eagle,2nd Class City,Community,81,DCCED Commissioner Certified,2014
-149.0354355,61.54162777,Butte,CDP,Community,3409,DOLWD Estimate,2014
-151.8317244,59.3515619300001,Port Graham,CDP,Community,151,DOLWD Estimate,2014
-149.1177581,61.5997057600001,Palmer,Home Rule City,Community,6053,DCCED Commissioner Certified,2014
-161.1648736,64.9306613100001,Koyuk,2nd Class City,Community,321,DCCED Commissioner Certified,2014
-148.9409266,61.4971211500001,Knik River,CDP,Community,745,DOLWD Estimate,2014
-136.0314547,59.44650625,Mosquito Lake,CDP,Place of Interest,266,DOLWD Estimate,2014
-141.010596,62.6221071900001,Alcan Border,Unincorporated CDP,Place of Interest,27,DOLWD Estimate,2014
-149.1453354,61.64000731,Farm Loop,CDP,Place of Interest,1104,DOLWD Estimate,2014
-151.3334305,60.61773773,Salamatof,CDP,Community,1168,DOLWD Estimate,2014
-162.2645069,64.61655211,Elim,2nd Class City,Community,350,DCCED Commissioner Certified,2014
-159.2420218,61.57491472,Chuathbaluk,2nd Class City,Community,134,DCCED Commissioner Certified,2014
-152.6494805,66.56004842,Allakaket,2nd Class City,Community,111,DCCED Commissioner Certified,2014
-149.3682771,60.4864352800001,Moose Pass,CDP,Community,249,DOLWD Estimate,2014
-162.7288422,66.07667336,Deering,2nd Class City,Community,152,DCCED Commissioner Certified,2014
-151.7358661,68.1418507700001,Anaktuvuk Pass,2nd Class City,Community,375,DCCED Commissioner Certified,2014
-159.1433925,55.91158561,Perryville,CDP,Community,120,DOLWD Estimate,2014
-158.0075,62.4536000000001,Flat,Unincorporated CDP,Place of Interest,0,DOLWD Estimate,2014
-148.0123404,60.0655963200001,Chenega,Unincorporated CDP,Community,63,DOLWD Estimate,2014
-144.0667491,65.8266465400001,Circle,Unincorporated CDP,Community,107,DOLWD Estimate,2014
-150.7622222,60.5019444000001,Funny River,CDP,Community,884,DOLWD Estimate,2014
-161.5822568,59.1182251700001,Goodnews Bay,2nd Class City,Community,259,DCCED Commissioner Certified,2014
-163.0367115,64.5423909500001,Golovin,2nd Class City,Community,171,DCCED Commissioner Certified,2014
-133.9447988,56.9744498800001,Kake,1st Class City,Community,626,DCCED Commissioner Certified,2014
-176.6402959,51.86824598,Adak,2nd Class City,Community,247,DCCED Commissioner Certified,2014
-157.3346559,61.7822606500001,Red Devil,Unincorporated CDP,Community,18,DOLWD Estimate,2014
-161.4490947,60.91380831,Akiachak,Unincorporated CDP,Community,675,DOLWD Estimate,2014
-161.1290202,65.9776538400001,Buckland,2nd Class City,Community,482,DCCED Commissioner Certified,2014
-144.947406,61.7374181000001,Kenny Lake,Unincorporated CDP,Community,341,DOLWD Estimate,2014
-162.0294973,60.2189059200001,Eek,2nd Class City,Community,349,DCCED Commissioner Certified,2014
-146.5882565,62.29986189,Lake Louise,CDP,Community,53,DOLWD Estimate,2014
-135.338623,57.0490212600001,Sitka,Unified Home Rule Borough,Community,9061,DCCED Commissioner Certified,2014
-151.2237875,59.5976979500001,Halibut Cove,CDP,Place of Interest,85,DOLWD Estimate,2014
-158.621625,59.2792073700001,Aleknagik,2nd Class City,Community,232,DCCED Commissioner Certified,2014
-162.5194696,60.89457329,Kasigluk,Unincorporated CDP,Community,599,DOLWD Estimate,2014
-152.8810386,58.0041020100001,Aleneva,CDP,Place of Interest,44,DOLWD Estimate,2014
-145.8345557,64.1472131900001,Big Delta,Unincorporated CDP,Place of Interest,549,DOLWD Estimate,2014
-141.0457864,64.74518901,Eagle Village,Unincorporated CDP,Community,53,DOLWD Estimate,2014
-136.2297476,57.9606687,Pelican,1st Class City,Community,93,DCCED Commissioner Certified,2014
-158.724932,64.3265639300001,Kaltag,2nd Class City,Community,182,DCCED Commissioner Certified,2014
-154.3280837,60.19602229,Port Alsworth,CDP,Community,168,DOLWD Estimate,2014
-145.1737915,63.8871444900001,Deltana,Unincorporated CDP,Community,2309,DOLWD Estimate,2014
-147.7260063,61.79346959,Glacier View,CDP,Community,235,DOLWD Estimate,2014
-144.0588808,63.65794205,Dot Lake,Unincorporated CDP,Community,19,DOLWD Estimate,2014
-136.3454861,58.19391484,Elfin Cove,Unincorporated CDP,Community,16,DOLWD Estimate,2014
-162.0399103,63.47835158,Saint Michael,2nd Class City,Community,418,DCCED Commissioner Certified,2014
-165.4085599,64.49808969,Nome,1st Class City,Community,3721,DCCED Commissioner Certified,2014
-164.7299664,60.4799803000001,Nightmute,2nd Class City,Community,274,DCCED Commissioner Certified,2014
-162.8831358,61.9372025100001,Pilot Station,2nd Class City,Community,634,DCCED Commissioner Certified,2014
-149.3482601,65.1521483400001,Minto,Unincorporated CDP,Community,214,DOLWD Estimate,2014
-149.8948474,61.21627757,Anchorage,Unified Home Rule Borough,Community,300549,DCCED Commissioner Certified,2014
-157.7027018,64.8817887800001,Koyukuk,2nd Class City,Community,92,DCCED Commissioner Certified,2014
-162.0881695,61.8814414300001,Marshall,2nd Class City,Community,444,DCCED Commissioner Certified,2014
-157.3757505,58.2090702300001,Egegik,2nd Class City,Community,106,DCCED Commissioner Certified,2014
-134.5808463,57.4995695000001,Angoon,2nd Class City,Community,416,DCCED Commissioner Certified,2014
-164.5071352,60.8188798400001,Mertarvik,Unincorporated CDP,Place of Interest,0,DOLWD Estimate,2014
-152.8834419,57.86662239,Port Lions,2nd Class City,Community,176,DCCED Commissioner Certified,2014
-162.8870639,59.9594387400001,Kongiganak,Unincorporated CDP,Community,456,DOLWD Estimate,2014
-148.3372,70.2553,Prudhoe Bay,CDP,Place of Interest,2174,DOLWD Estimate,2014
-149.8191587,61.5522787300001,Big Lake,CDP,Community,3590,DOLWD Estimate,2014
-152.5037,57.7381,Kodiak Station,CDP,Place of Interest,1193,DOLWD Estimate,2014
-132.9777041,56.81669536,Kupreanof,2nd Class City,Community,25,DCCED Commissioner Certified,2014
-145.5374067,63.9822426900001,Gold Sand Acres,Unincorporated,Community,0,DOLWD Estimate,2014
-134.6469956,56.2492376800001,Port Alexander,2nd Class City,Community,45,DCCED Commissioner Certified,2014
-149.4411111,60.0725,Lowell Point,CDP,Community,75,DOLWD Estimate,2014
-159.05493,58.97954187,Manokotak,2nd Class City,Community,500,DCCED Commissioner Certified,2014
-144.8219354,65.57070889,Central,Unincorporated CDP,Community,91,DOLWD Estimate,2014
-161.7713652,60.7226475400001,Oscarville,Unincorporated CDP,Community,61,DOLWD Estimate,2014
-151.1425755,60.4866414200001,Kalifornsky,CDP,Community,8337,DOLWD Estimate,2014
-145.527782,62.1126684500001,Glennallen,Unincorporated CDP,Community,514,DOLWD Estimate,2014
-152.2228178,57.61797554,Chiniak,CDP,Place of Interest,48,DOLWD Estimate,2014
-162.457405,60.8972172800001,Nunapitchuk,2nd Class City,Community,563,DCCED Commissioner Certified,2014
-157.2856959,59.7264073700001,Koliganek,Unincorporated CDP,Community,229,DOLWD Estimate,2014
-131.573307,55.1260739100001,Metlakatla,Indian reservation organized under federal law,Community,1471,DOLWD Estimate,2014
-135.5462038,59.31301367,Lutak,CDP,Place of Interest,67,DOLWD Estimate,2014
-149.2399694,61.5740853200001,Gateway,CDP,Community,6193,DOLWD Estimate,2014
-143.9699392,62.7065704,Slana,Unincorporated CDP,Community,139,DOLWD Estimate,2014
-145.3053,61.955,Copper Center,Unincorporated CDP,Community,315,DOLWD Estimate,2014
-151.5320066,59.64718757,Homer,1st Class City,Community,5099,DCCED Commissioner Certified,2014
-145.2412838,66.5661669,Fort Yukon,2nd Class City,Community,576,DCCED Commissioner Certified,2014
-144.4411179,61.5164902700001,Chitina,Unincorporated CDP,Community,132,DOLWD Estimate,2014
-157.7198137,58.9051910300001,Portage Creek,Unincorporated CDP,Place of Interest,2,DOLWD Estimate,2014
-168.9517919,65.7583525100001,Diomede,2nd Class City,Community,111,DCCED Commissioner Certified,2014
-149.0907414,64.56270921,Nenana,Home Rule City,Community,396,DCCED Commissioner Certified,2014
-150.1718169,65.5033866300001,Rampart,Unincorporated CDP,Community,32,DOLWD Estimate,2014
-150.0108417,61.3551864900001,Point MacKenzie,CDP,Community,1517,DOLWD Estimate,2014
-151.0810742,60.53130471,Ridgeway,CDP,Community,2108,DOLWD Estimate,2014
-147.1680556,61.9386111000001,Eureka Roadhouse,CDP,Place of Interest,19,DOLWD Estimate,2014
-158.1053547,64.7234193800001,Nulato,2nd Class City,Community,246,DCCED Commissioner Certified,2014
-162.2764121,60.8572982700001,Atmautluak,Unincorporated CDP,Community,305,DOLWD Estimate,2014
-135.3750052,59.1599890900001,Mud Bay,CDP,Place of Interest,198,DOLWD Estimate,2014
-145.4960007,63.0324502400001,Paxson,Unincorporated CDP,Community,33,DOLWD Estimate,2014
-151.2013355,61.9677230600001,Skwentna,CDP,Place of Interest,33,DOLWD Estimate,2014
-161.2018498,56.0012060400001,Nelson Lagoon,CDP,Community,45,DOLWD Estimate,2014
-154.4982735,59.55470038,Pope-Vannoy Landing,CDP,Place of Interest,4,DOLWD Estimate,2014
-155.4889493,64.7392281,Ruby,2nd Class City,Community,186,DCCED Commissioner Certified,2014
